label, x, y, x, y, x, y, x, y, x, y, x, y, x, y, x, y, x, y, x, y, x, y, x, y
14, 0.290278, 0.306624, 0.563559, 0.823302, 0.185793, 0.145962, 0.414435, 0.497533, 0.57743, 0.0880994, 0.550044, 0.898647, 0.215559, 0.581602, 0.694934, 0.723131, 0.129337, 0.397394, 0.326395, 0.818392, 0.556645, 0.647692, 0.841954, 0.803332, 
14, 0.347563, 0.401064, 0.602094, 0.780387, 0.200806, 0.219611, 0.481929, 0.567196, 0.587139, 0.0744557, 0.618037, 0.853435, 0.27103, 0.532142, 0.787151, 0.763887, 0.138857, 0.483579, 0.431635, 0.591151, 0.669855, 0.757681, 0.902581, 0.769995, 
14, 0.308462, 0.363631, 0.616691, 0.806289, 0.185594, 0.156529, 0.426173, 0.562041, 0.588187, 0.0840968, 0.6415, 0.872461, 0.283234, 0.51616, 0.765616, 0.798452, 0.164209, 0.428687, 0.42801, 0.622558, 0.649941, 0.809663, 0.872042, 0.788137, 
14, 0.343774, 0.330598, 0.548069, 0.82436, 0.174984, 0.153697, 0.530522, 0.526321, 0.58453, 0.0864145, 0.510552, 0.902535, 0.265144, 0.574877, 0.772798, 0.777242, 0.144081, 0.502686, 0.419961, 0.667197, 0.637333, 0.805064, 0.89171, 0.75282, 
14, 0.350146, 0.32892, 0.557577, 0.775075, 0.215932, 0.164245, 0.491366, 0.50219, 0.586478, 0.0785228, 0.525908, 0.853528, 0.199069, 0.559081, 0.721193, 0.676946, 0.113554, 0.470617, 0.358555, 0.724069, 0.548148, 0.613762, 0.866637, 0.730052, 
14, 0.357616, 0.349933, 0.576179, 0.771568, 0.198237, 0.176959, 0.521877, 0.528207, 0.571379, 0.0755262, 0.581655, 0.855619, 0.274338, 0.528706, 0.785998, 0.740906, 0.144228, 0.490209, 0.433339, 0.575751, 0.649247, 0.733757, 0.899415, 0.746835, 
14, 0.445229, 0.449601, 0.571384, 0.802123, 0.255046, 0.202488, 0.538296, 0.570527, 0.601868, 0.074408, 0.537991, 0.887461, 0.26405, 0.585899, 0.785167, 0.714908, 0.124464, 0.600303, 0.395532, 0.572331, 0.657022, 0.710361, 0.903781, 0.719117, 
14, 0.3528, 0.32025, 0.595865, 0.821383, 0.220833, 0.140135, 0.503037, 0.5253, 0.559313, 0.0910856, 0.631691, 0.898013, 0.285003, 0.515646, 0.775125, 0.807571, 0.148589, 0.485831, 0.439703, 0.549457, 0.6553, 0.806035, 0.891183, 0.809059, 
14, 0.401339, 0.372605, 0.53344, 0.786624, 0.186731, 0.17497, 0.581677, 0.538682, 0.571756, 0.0837128, 0.491852, 0.870895, 0.250931, 0.553193, 0.752358, 0.710769, 0.134596, 0.50555, 0.388277, 0.60944, 0.625087, 0.71912, 0.865778, 0.703327, 
14, 0.408635, 0.422157, 0.533533, 0.789598, 0.207794, 0.228017, 0.558266, 0.566797, 0.551438, 0.0720491, 0.514435, 0.865483, 0.241116, 0.577841, 0.762567, 0.723274, 0.107924, 0.530189, 0.391467, 0.631633, 0.625176, 0.749451, 0.882282, 0.700465, 
15, 0.539386, 0.380848, 0.510041, 0.7109, 0.542495, 0.232559, 0.536993, 0.49497, 0.460019, 0.0662373, 0.563012, 0.786812, 0.281586, 0.566556, 0.755506, 0.578627, 0.148193, 0.563978, 0.407585, 0.56899, 0.667086, 0.528651, 0.870834, 0.643813, 
15, 0.55224, 0.382045, 0.521108, 0.671508, 0.496027, 0.220088, 0.586142, 0.479722, 0.450689, 0.0662306, 0.611562, 0.752084, 0.296445, 0.516745, 0.778689, 0.570861, 0.141332, 0.544127, 0.424535, 0.494134, 0.676655, 0.510724, 0.894596, 0.639174, 
15, 0.515152, 0.40277, 0.504672, 0.719902, 0.466614, 0.217276, 0.543036, 0.509334, 0.477052, 0.0664241, 0.531742, 0.790899, 0.285215, 0.556124, 0.754858, 0.60972, 0.151282, 0.580972, 0.410127, 0.53295, 0.657745, 0.56209, 0.878607, 0.670414, 
15, 0.521089, 0.45029, 0.504743, 0.794441, 0.527604, 0.247584, 0.517312, 0.567819, 0.5083, 0.070459, 0.50135, 0.86753, 0.295355, 0.638937, 0.768958, 0.654602, 0.155903, 0.671551, 0.426508, 0.608265, 0.65851, 0.697849, 0.863964, 0.617402, 
15, 0.510489, 0.466562, 0.510556, 0.792342, 0.498244, 0.290657, 0.517833, 0.572057, 0.493207, 0.0665972, 0.527658, 0.865897, 0.283492, 0.61434, 0.765589, 0.692295, 0.141097, 0.6596, 0.403738, 0.576119, 0.640746, 0.736803, 0.864773, 0.656934, 
15, 0.494273, 0.423273, 0.50939, 0.727279, 0.456713, 0.243127, 0.51408, 0.518266, 0.463241, 0.0660666, 0.559717, 0.804006, 0.280538, 0.553622, 0.739682, 0.630157, 0.158929, 0.578552, 0.399135, 0.52931, 0.630537, 0.604377, 0.87552, 0.662242, 
15, 0.471905, 0.386615, 0.551343, 0.691019, 0.498024, 0.21317, 0.455963, 0.492477, 0.496134, 0.0672844, 0.622031, 0.772003, 0.308631, 0.517774, 0.761456, 0.612371, 0.170382, 0.551041, 0.439667, 0.486244, 0.666808, 0.546133, 0.887186, 0.70036, 
15, 0.492303, 0.353957, 0.48991, 0.638091, 0.460465, 0.193767, 0.510048, 0.443238, 0.421677, 0.0654773, 0.576452, 0.719608, 0.266255, 0.484347, 0.727155, 0.532292, 0.122568, 0.509996, 0.3728, 0.465329, 0.621976, 0.46723, 0.866067, 0.61822, 
15, 0.573402, 0.426961, 0.471363, 0.742024, 0.545939, 0.289739, 0.592038, 0.520079, 0.448448, 0.073162, 0.495187, 0.816932, 0.294442, 0.609702, 0.756997, 0.583391, 0.153758, 0.629704, 0.423278, 0.591383, 0.656147, 0.539466, 0.883309, 0.638406, 
15, 0.570315, 0.43408, 0.48835, 0.774359, 0.572533, 0.277634, 0.568771, 0.542993, 0.460521, 0.0642313, 0.515413, 0.858529, 0.293815, 0.621099, 0.776954, 0.628266, 0.157952, 0.639766, 0.420139, 0.603743, 0.669461, 0.675001, 0.881832, 0.582668, 
15, 0.586856, 0.43949, 0.489459, 0.790946, 0.518841, 0.262863, 0.627157, 0.544147, 0.460948, 0.0795716, 0.521615, 0.869602, 0.308679, 0.636308, 0.778883, 0.646957, 0.158675, 0.656785, 0.437056, 0.618783, 0.674998, 0.681413, 0.884512, 0.611922, 
15, 0.50233, 0.37127, 0.554312, 0.711122, 0.504127, 0.19404, 0.501147, 0.487856, 0.5324, 0.0652151, 0.57671, 0.783152, 0.319088, 0.538712, 0.771669, 0.617176, 0.156591, 0.552798, 0.444996, 0.527797, 0.657547, 0.685795, 0.86236, 0.562647, 
15, 0.582972, 0.406558, 0.447435, 0.763328, 0.544488, 0.25881, 0.613737, 0.524673, 0.436012, 0.0770478, 0.459124, 0.840461, 0.293289, 0.626762, 0.745997, 0.59142, 0.160751, 0.652192, 0.413745, 0.603651, 0.647322, 0.586937, 0.882368, 0.597615, 
15, 0.501592, 0.426937, 0.525692, 0.776542, 0.45642, 0.22185, 0.52959, 0.554053, 0.482988, 0.0706984, 0.573565, 0.858604, 0.306137, 0.597037, 0.756326, 0.671081, 0.157292, 0.601115, 0.434239, 0.593528, 0.656357, 0.640353, 0.889076, 0.711884, 
15, 0.576525, 0.433384, 0.473298, 0.801224, 0.502681, 0.231754, 0.621044, 0.554944, 0.473269, 0.077282, 0.473327, 0.877455, 0.31385, 0.645799, 0.75535, 0.652543, 0.172361, 0.697662, 0.444518, 0.597903, 0.666505, 0.634249, 0.874047, 0.676983, 
15, 0.511276, 0.413204, 0.501598, 0.715285, 0.430159, 0.233264, 0.554397, 0.508856, 0.448716, 0.0698675, 0.561058, 0.78578, 0.292766, 0.545997, 0.766468, 0.625459, 0.14525, 0.583451, 0.408501, 0.516613, 0.667425, 0.597952, 0.888896, 0.65946, 
15, 0.538352, 0.346586, 0.495944, 0.656258, 0.477071, 0.192424, 0.572292, 0.431968, 0.432828, 0.0765429, 0.579889, 0.750111, 0.281235, 0.501404, 0.742634, 0.518258, 0.153584, 0.498128, 0.389203, 0.504176, 0.633974, 0.45367, 0.861901, 0.589152, 
15, 0.547053, 0.39951, 0.498109, 0.723428, 0.498644, 0.223759, 0.573166, 0.494313, 0.476846, 0.0688546, 0.519769, 0.801617, 0.297499, 0.569076, 0.767419, 0.585916, 0.162036, 0.592147, 0.419502, 0.548297, 0.665916, 0.550733, 0.896635, 0.630706, 
15, 0.487582, 0.434855, 0.530702, 0.751313, 0.493928, 0.248634, 0.483845, 0.54452, 0.478897, 0.0611956, 0.581965, 0.831388, 0.284341, 0.573459, 0.744426, 0.645413, 0.154959, 0.581205, 0.40059, 0.5665, 0.645598, 0.606767, 0.869397, 0.694283, 
15, 0.535753, 0.386633, 0.501932, 0.713971, 0.487782, 0.208321, 0.564086, 0.491947, 0.466578, 0.0665697, 0.53643, 0.782965, 0.287746, 0.556528, 0.764925, 0.600504, 0.158544, 0.579235, 0.418075, 0.533623, 0.66566, 0.558654, 0.889002, 0.652813, 
16, 0.346567, 0.44394, 0.525431, 0.791028, 0.196313, 0.250241, 0.4463, 0.572509, 0.549495, 0.0639569, 0.500123, 0.873054, 0.212795, 0.584476, 0.682541, 0.711355, 0.106648, 0.470722, 0.330708, 0.710836, 0.564484, 0.693214, 0.830919, 0.734155, 
16, 0.378065, 0.44841, 0.552429, 0.780853, 0.214529, 0.253194, 0.474752, 0.563826, 0.568135, 0.0647914, 0.53684, 0.861407, 0.233473, 0.570631, 0.71527, 0.699489, 0.120429, 0.499686, 0.357126, 0.648234, 0.570921, 0.680552, 0.850834, 0.717273, 
16, 0.398219, 0.458207, 0.554302, 0.810727, 0.22839, 0.25214, 0.509124, 0.592778, 0.553604, 0.0645209, 0.55493, 0.88311, 0.253722, 0.616842, 0.721907, 0.716878, 0.131513, 0.545566, 0.388587, 0.695499, 0.605438, 0.67771, 0.840965, 0.756915, 
16, 0.382107, 0.466691, 0.527438, 0.80309, 0.225798, 0.277363, 0.47011, 0.573283, 0.53052, 0.0695598, 0.524285, 0.884564, 0.201297, 0.591486, 0.691851, 0.711678, 0.0813192, 0.522052, 0.315938, 0.657831, 0.572189, 0.694171, 0.826535, 0.731382, 
16, 0.406382, 0.482255, 0.504612, 0.798102, 0.233256, 0.314345, 0.504397, 0.577317, 0.532004, 0.0743055, 0.475908, 0.874406, 0.221093, 0.607919, 0.71026, 0.695896, 0.10835, 0.592905, 0.344885, 0.624404, 0.576782, 0.677421, 0.83827, 0.713615, 
16, 0.363464, 0.419534, 0.557102, 0.756951, 0.175156, 0.210446, 0.468826, 0.536523, 0.555152, 0.067474, 0.558896, 0.828483, 0.235311, 0.548873, 0.740899, 0.684869, 0.115644, 0.48571, 0.370752, 0.620363, 0.596361, 0.651802, 0.878748, 0.716406, 
16, 0.382522, 0.451515, 0.541255, 0.799738, 0.191237, 0.25054, 0.485036, 0.559222, 0.538724, 0.0748131, 0.543881, 0.879912, 0.221163, 0.588602, 0.717282, 0.704951, 0.108253, 0.526261, 0.343283, 0.656029, 0.572243, 0.67092, 0.840052, 0.733757, 
16, 0.424329, 0.408017, 0.494124, 0.73132, 0.164443, 0.21946, 0.550905, 0.499852, 0.543274, 0.0695593, 0.443351, 0.814854, 0.216556, 0.553139, 0.702067, 0.609084, 0.100596, 0.459874, 0.346465, 0.657621, 0.577377, 0.615849, 0.838224, 0.601697, 
16, 0.401306, 0.433006, 0.529284, 0.796227, 0.194139, 0.219174, 0.524136, 0.559789, 0.522019, 0.063863, 0.536316, 0.877991, 0.229664, 0.581959, 0.700284, 0.708663, 0.112661, 0.516432, 0.358836, 0.654301, 0.568273, 0.685632, 0.829948, 0.731284, 
16, 0.350836, 0.40364, 0.523344, 0.774503, 0.186247, 0.193886, 0.463811, 0.547614, 0.554184, 0.0689837, 0.492031, 0.85979, 0.204321, 0.542112, 0.689276, 0.698055, 0.106949, 0.469596, 0.312755, 0.622864, 0.56062, 0.691298, 0.839129, 0.705926, 
16, 0.397727, 0.455402, 0.519593, 0.806664, 0.254275, 0.266818, 0.484786, 0.569852, 0.528547, 0.0705346, 0.511005, 0.887546, 0.196576, 0.590662, 0.70852, 0.708397, 0.0856402, 0.537771, 0.31618, 0.647685, 0.569046, 0.703467, 0.84982, 0.713392, 
16, 0.349726, 0.432082, 0.542961, 0.809082, 0.165929, 0.222229, 0.472408, 0.572156, 0.551908, 0.0669234, 0.534251, 0.893796, 0.224538, 0.575588, 0.699328, 0.730742, 0.0966474, 0.43612, 0.349745, 0.712131, 0.566402, 0.731349, 0.840172, 0.7301, 
16, 0.411841, 0.444887, 0.494631, 0.800837, 0.185101, 0.253281, 0.561788, 0.571599, 0.503614, 0.0639656, 0.485365, 0.885365, 0.214455, 0.59654, 0.693681, 0.709359, 0.1021, 0.536254, 0.336057, 0.661787, 0.57517, 0.722939, 0.848711, 0.691593, 
16, 0.410999, 0.491759, 0.508437, 0.789208, 0.253072, 0.323022, 0.488902, 0.574994, 0.52117, 0.0671463, 0.495946, 0.864095, 0.206371, 0.59715, 0.697899, 0.688074, 0.109325, 0.576521, 0.334287, 0.624341, 0.559353, 0.671156, 0.84172, 0.705636, 
16, 0.384312, 0.496686, 0.541371, 0.822152, 0.187458, 0.300654, 0.485662, 0.597613, 0.532296, 0.058959, 0.550399, 0.896951, 0.236942, 0.624281, 0.724754, 0.751739, 0.121509, 0.575987, 0.366245, 0.678377, 0.583825, 0.725881, 0.842076, 0.773266, 
16, 0.43482, 0.504848, 0.501877, 0.792971, 0.29314, 0.343868, 0.510624, 0.590977, 0.517717, 0.0641525, 0.485876, 0.862602, 0.221171, 0.63766, 0.701081, 0.681247, 0.117221, 0.592424, 0.349556, 0.693529, 0.573411, 0.673571, 0.832836, 0.689168, 
16, 0.408885, 0.494551, 0.546976, 0.820253, 0.247749, 0.306067, 0.494415, 0.594596, 0.540967, 0.0747836, 0.552732, 0.895742, 0.23364, 0.608304, 0.707968, 0.722121, 0.117182, 0.560119, 0.353921, 0.658071, 0.584785, 0.695509, 0.834409, 0.749437, 
16, 0.395064, 0.444777, 0.542937, 0.809923, 0.215151, 0.241823, 0.495672, 0.55827, 0.567941, 0.0801793, 0.517035, 0.896101, 0.222993, 0.578634, 0.711975, 0.706861, 0.108079, 0.51279, 0.335459, 0.643076, 0.583618, 0.699193, 0.838645, 0.714429, 
16, 0.380882, 0.447608, 0.551598, 0.820079, 0.159949, 0.21301, 0.516547, 0.591663, 0.538924, 0.0689251, 0.563615, 0.903641, 0.217321, 0.576311, 0.723977, 0.744022, 0.103497, 0.494189, 0.346695, 0.669651, 0.586271, 0.713311, 0.850693, 0.772281, 
16, 0.405388, 0.498339, 0.54185, 0.823919, 0.20754, 0.303386, 0.515703, 0.607039, 0.547099, 0.072917, 0.536367, 0.898337, 0.233706, 0.625542, 0.715394, 0.731924, 0.121288, 0.569159, 0.361393, 0.689584, 0.584458, 0.700669, 0.839444, 0.761534, 
17, 0.477417, 0.392173, 0.53372, 0.800916, 0.554487, 0.209643, 0.428844, 0.50721, 0.560468, 0.0929558, 0.508131, 0.893694, 0.265534, 0.568879, 0.724912, 0.649266, 0.129359, 0.681965, 0.363585, 0.487452, 0.59227, 0.743971, 0.811454, 0.587476, 
17, 0.429183, 0.391063, 0.534892, 0.822742, 0.477507, 0.228087, 0.395275, 0.505417, 0.506867, 0.10714, 0.560638, 0.909521, 0.264203, 0.563206, 0.716796, 0.683103, 0.133529, 0.648602, 0.368461, 0.495072, 0.58231, 0.741346, 0.785365, 0.653408, 
17, 0.543181, 0.35381, 0.502884, 0.816172, 0.538316, 0.187104, 0.547863, 0.51424, 0.466469, 0.0818408, 0.538411, 0.904748, 0.294378, 0.620903, 0.752616, 0.668972, 0.147407, 0.803446, 0.379435, 0.515259, 0.655787, 0.661478, 0.824159, 0.674509, 
17, 0.433374, 0.426145, 0.488657, 0.84359, 0.430214, 0.245984, 0.436068, 0.579727, 0.449252, 0.0913728, 0.523858, 0.919978, 0.251965, 0.612946, 0.705302, 0.726442, 0.158606, 0.66168, 0.34421, 0.564794, 0.599269, 0.728786, 0.795844, 0.72444, 
17, 0.430823, 0.396057, 0.497209, 0.846616, 0.485493, 0.214525, 0.384659, 0.549345, 0.461267, 0.0938885, 0.525581, 0.925164, 0.260317, 0.610622, 0.711144, 0.703908, 0.148777, 0.701007, 0.348197, 0.539409, 0.61961, 0.720833, 0.808031, 0.685994, 
17, 0.445839, 0.408321, 0.52375, 0.840381, 0.523071, 0.222986, 0.384718, 0.554994, 0.514946, 0.0987772, 0.531254, 0.919277, 0.27135, 0.60769, 0.740368, 0.695903, 0.133026, 0.737026, 0.357861, 0.5268, 0.624194, 0.718643, 0.824165, 0.6795, 
17, 0.43564, 0.406334, 0.501426, 0.868812, 0.501927, 0.223772, 0.379608, 0.560651, 0.478518, 0.112005, 0.520641, 0.944262, 0.262987, 0.617523, 0.703176, 0.721232, 0.136515, 0.751747, 0.352102, 0.522945, 0.609477, 0.740429, 0.799154, 0.701569, 
17, 0.361211, 0.420444, 0.497719, 0.844246, 0.399515, 0.239401, 0.33242, 0.556527, 0.488635, 0.0941237, 0.505923, 0.924199, 0.215698, 0.605582, 0.6888, 0.725228, 0.122749, 0.648466, 0.301002, 0.566225, 0.577634, 0.7115, 0.770695, 0.735342, 
17, 0.484071, 0.397313, 0.52084, 0.803674, 0.55959, 0.210105, 0.423175, 0.548268, 0.516392, 0.0812016, 0.525213, 0.898611, 0.280377, 0.60241, 0.752627, 0.653305, 0.149287, 0.728367, 0.393142, 0.49406, 0.61664, 0.772191, 0.827142, 0.58816, 
17, 0.421552, 0.393766, 0.555836, 0.833897, 0.486465, 0.22024, 0.370524, 0.530174, 0.530919, 0.0971147, 0.578397, 0.914982, 0.264487, 0.58631, 0.741045, 0.709129, 0.137927, 0.68427, 0.355321, 0.516001, 0.648544, 0.689929, 0.829172, 0.727422, 
17, 0.458291, 0.409365, 0.534068, 0.824024, 0.518675, 0.22817, 0.409711, 0.555138, 0.542798, 0.0902168, 0.526025, 0.907292, 0.275742, 0.593895, 0.726831, 0.693892, 0.142065, 0.747015, 0.374773, 0.480459, 0.595524, 0.783935, 0.797961, 0.645114, 
17, 0.482224, 0.398937, 0.532832, 0.812839, 0.574209, 0.202694, 0.416768, 0.538582, 0.561388, 0.0937902, 0.506531, 0.904024, 0.282059, 0.601677, 0.748455, 0.642067, 0.142027, 0.705684, 0.385711, 0.524691, 0.631945, 0.712952, 0.827945, 0.593705, 
17, 0.490175, 0.297519, 0.49277, 0.746438, 0.484206, 0.146387, 0.49611, 0.447775, 0.47423, 0.0888613, 0.510822, 0.829379, 0.233312, 0.571187, 0.751758, 0.574299, 0.142852, 0.508099, 0.345468, 0.649406, 0.641093, 0.560087, 0.823934, 0.583568, 
17, 0.450542, 0.412715, 0.507721, 0.803746, 0.510227, 0.22663, 0.406441, 0.550214, 0.49624, 0.082613, 0.518245, 0.889118, 0.276175, 0.596935, 0.702411, 0.663181, 0.140037, 0.70248, 0.362246, 0.530206, 0.606087, 0.689203, 0.799879, 0.63685, 
17, 0.469863, 0.360068, 0.520162, 0.774199, 0.561046, 0.190234, 0.394128, 0.501129, 0.508674, 0.0862925, 0.531507, 0.863783, 0.294941, 0.557155, 0.731157, 0.640996, 0.148815, 0.669777, 0.396808, 0.478644, 0.641951, 0.677878, 0.821958, 0.603455, 
17, 0.467394, 0.397899, 0.516797, 0.854452, 0.562061, 0.223313, 0.383711, 0.552229, 0.501833, 0.105036, 0.529331, 0.937004, 0.293189, 0.612609, 0.73783, 0.699319, 0.160377, 0.753978, 0.39071, 0.508805, 0.631971, 0.764503, 0.810163, 0.654779, 
17, 0.446512, 0.399766, 0.537436, 0.831774, 0.527311, 0.217431, 0.385154, 0.538231, 0.514796, 0.100681, 0.55777, 0.914498, 0.275342, 0.588032, 0.725638, 0.68966, 0.141774, 0.685869, 0.372545, 0.516832, 0.632096, 0.711176, 0.81254, 0.66967, 
17, 0.461929, 0.395161, 0.512978, 0.841484, 0.500051, 0.219664, 0.427105, 0.555481, 0.488569, 0.0834529, 0.534498, 0.925162, 0.266174, 0.623417, 0.736109, 0.707208, 0.133331, 0.772446, 0.349835, 0.529564, 0.640903, 0.713967, 0.819325, 0.7013, 
17, 0.450903, 0.398036, 0.503523, 0.815926, 0.497885, 0.220308, 0.411084, 0.548669, 0.516851, 0.0930773, 0.49108, 0.895775, 0.260679, 0.604458, 0.714368, 0.674062, 0.139953, 0.73622, 0.341571, 0.516172, 0.609088, 0.750574, 0.808875, 0.605379, 
17, 0.50834, 0.375071, 0.512929, 0.81632, 0.58394, 0.186642, 0.443748, 0.536062, 0.487761, 0.0916283, 0.535465, 0.904901, 0.286172, 0.605013, 0.763325, 0.648632, 0.150197, 0.722378, 0.382313, 0.522031, 0.61236, 0.80729, 0.834378, 0.573958, 
18, 0.230946, 0.390039, 0.514045, 0.803731, 0.0807821, 0.149711, 0.330554, 0.549453, 0.485513, 0.0669521, 0.546364, 0.873088, 0.213752, 0.578681, 0.691716, 0.795405, 0.111108, 0.484322, 0.320896, 0.677178, 0.569303, 0.779715, 0.806592, 0.810129, 
18, 0.259866, 0.388016, 0.565537, 0.83731, 0.134698, 0.139001, 0.321881, 0.511391, 0.521335, 0.0908552, 0.611791, 0.909047, 0.276318, 0.562863, 0.703328, 0.833667, 0.153172, 0.424669, 0.373583, 0.672015, 0.575612, 0.79483, 0.805358, 0.864693, 
18, 0.24423, 0.383962, 0.51455, 0.761504, 0.136213, 0.18794, 0.31164, 0.506294, 0.443565, 0.0606845, 0.591463, 0.838129, 0.217997, 0.519915, 0.675013, 0.770445, 0.102457, 0.465467, 0.32131, 0.568601, 0.558401, 0.73314, 0.797034, 0.809481, 
18, 0.228805, 0.413256, 0.538534, 0.802681, 0.131073, 0.207963, 0.300327, 0.563494, 0.415104, 0.0700999, 0.66124, 0.870978, 0.219311, 0.539432, 0.691526, 0.821759, 0.109055, 0.464475, 0.330575, 0.615074, 0.563543, 0.778259, 0.810347, 0.862144, 
18, 0.224753, 0.370796, 0.548837, 0.780085, 0.121992, 0.11114, 0.287347, 0.528957, 0.485845, 0.0691466, 0.610621, 0.841744, 0.2326, 0.539258, 0.719101, 0.78843, 0.114405, 0.46463, 0.342487, 0.608641, 0.592264, 0.750824, 0.831816, 0.821848, 
18, 0.255174, 0.356504, 0.569043, 0.735243, 0.127157, 0.141151, 0.332748, 0.487, 0.537193, 0.0650468, 0.607015, 0.805378, 0.251135, 0.518178, 0.74693, 0.734037, 0.134619, 0.429741, 0.369768, 0.608222, 0.623846, 0.702606, 0.848399, 0.759949, 
18, 0.225585, 0.397069, 0.570494, 0.806864, 0.143639, 0.196446, 0.286816, 0.546977, 0.502707, 0.0690827, 0.639366, 0.879336, 0.238745, 0.539412, 0.70819, 0.820621, 0.129582, 0.438099, 0.337735, 0.631285, 0.585518, 0.791254, 0.812159, 0.845509, 
18, 0.24359, 0.403447, 0.501537, 0.788477, 0.098321, 0.176402, 0.353863, 0.575797, 0.558053, 0.0568253, 0.437022, 0.8631, 0.212743, 0.601059, 0.685169, 0.750727, 0.0946169, 0.496113, 0.324532, 0.700373, 0.557583, 0.757492, 0.795042, 0.7449, 
18, 0.305686, 0.411549, 0.531684, 0.779011, 0.100466, 0.187422, 0.453449, 0.572924, 0.535515, 0.0540229, 0.527572, 0.857852, 0.234767, 0.565593, 0.705804, 0.750477, 0.121163, 0.446531, 0.339694, 0.67556, 0.587368, 0.760153, 0.81628, 0.741451, 
18, 0.225015, 0.421529, 0.566167, 0.821592, 0.105021, 0.182132, 0.312739, 0.596545, 0.584966, 0.0656357, 0.546103, 0.903067, 0.229469, 0.580277, 0.716591, 0.80695, 0.120842, 0.460657, 0.336452, 0.698085, 0.602172, 0.807524, 0.818498, 0.806438, 
18, 0.213381, 0.434739, 0.53934, 0.811434, 0.0794352, 0.131371, 0.284463, 0.595729, 0.548601, 0.0609133, 0.529792, 0.886936, 0.210006, 0.588532, 0.69094, 0.787657, 0.111526, 0.461803, 0.315454, 0.724228, 0.570614, 0.768635, 0.806405, 0.80591, 
18, 0.211028, 0.380402, 0.590731, 0.805019, 0.104409, 0.110068, 0.276644, 0.546772, 0.633943, 0.0659861, 0.538725, 0.883143, 0.231574, 0.569922, 0.728781, 0.783415, 0.107938, 0.460072, 0.345119, 0.670807, 0.615318, 0.767999, 0.831884, 0.797424, 
18, 0.266661, 0.405924, 0.589215, 0.814675, 0.102697, 0.136858, 0.35231, 0.546476, 0.579951, 0.0684065, 0.598582, 0.892101, 0.261741, 0.546293, 0.717461, 0.80727, 0.139234, 0.366626, 0.363401, 0.695384, 0.598982, 0.821943, 0.817636, 0.794864, 
18, 0.200199, 0.426152, 0.568869, 0.828099, 0.0801519, 0.174799, 0.266967, 0.56595, 0.496093, 0.0755557, 0.654002, 0.889936, 0.238702, 0.5763, 0.696742, 0.843781, 0.1167, 0.425889, 0.331992, 0.691315, 0.587113, 0.827054, 0.803911, 0.860132, 
18, 0.224394, 0.410433, 0.549159, 0.808226, 0.111032, 0.16657, 0.289744, 0.551015, 0.493604, 0.076695, 0.607772, 0.872951, 0.221859, 0.551212, 0.698301, 0.815331, 0.0942697, 0.471262, 0.3375, 0.623675, 0.572395, 0.77405, 0.806152, 0.850692, 
18, 0.217026, 0.39802, 0.563991, 0.794892, 0.115833, 0.195119, 0.296293, 0.556955, 0.504775, 0.0745561, 0.62165, 0.858401, 0.239547, 0.536054, 0.709943, 0.811213, 0.125813, 0.428366, 0.349245, 0.639922, 0.580704, 0.776264, 0.808436, 0.837848, 
18, 0.227665, 0.384919, 0.563956, 0.746976, 0.119885, 0.198267, 0.31066, 0.528649, 0.464805, 0.0705826, 0.675954, 0.818468, 0.235717, 0.492647, 0.695207, 0.764609, 0.124239, 0.39107, 0.333359, 0.581616, 0.564538, 0.720672, 0.79902, 0.799516, 
18, 0.248033, 0.461024, 0.548536, 0.815135, 0.143498, 0.219651, 0.304463, 0.591323, 0.504748, 0.0699045, 0.594542, 0.879495, 0.235594, 0.582214, 0.689253, 0.81343, 0.111963, 0.505077, 0.351411, 0.654475, 0.549923, 0.76806, 0.802089, 0.850172, 
18, 0.254416, 0.381301, 0.556823, 0.749045, 0.157622, 0.204404, 0.334947, 0.528477, 0.492071, 0.0672723, 0.623828, 0.816668, 0.243721, 0.505612, 0.70994, 0.758051, 0.121669, 0.426394, 0.361512, 0.582066, 0.578417, 0.704694, 0.811589, 0.799289, 
18, 0.237307, 0.463109, 0.548223, 0.813633, 0.123503, 0.228646, 0.302194, 0.596791, 0.546242, 0.0630263, 0.550106, 0.879463, 0.214179, 0.589136, 0.701351, 0.797475, 0.0947675, 0.512052, 0.331985, 0.665184, 0.577462, 0.773492, 0.812148, 0.818923, 
19, 0.332544, 0.301488, 0.371904, 0.687359, 0.357026, 0.144565, 0.311464, 0.436606, 0.492332, 0.0889354, 0.183129, 0.791695, 0.18831, 0.564377, 0.581027, 0.487484, 0.104711, 0.727986, 0.265253, 0.413794, 0.452528, 0.380309, 0.766854, 0.642473, 
19, 0.34663, 0.319304, 0.439559, 0.712385, 0.3628, 0.157863, 0.331895, 0.466414, 0.522109, 0.074146, 0.351326, 0.791217, 0.211543, 0.553239, 0.650878, 0.577264, 0.115309, 0.717308, 0.300901, 0.400892, 0.479676, 0.485512, 0.814897, 0.665166, 
19, 0.390333, 0.268116, 0.438825, 0.734217, 0.450445, 0.136381, 0.327207, 0.406453, 0.51347, 0.0950028, 0.361963, 0.806237, 0.237919, 0.58004, 0.616922, 0.559075, 0.11947, 0.759028, 0.327178, 0.445161, 0.497207, 0.44106, 0.772934, 0.712872, 
